bucket_from,bucket_to,delta_hours_median,delta_hours_p10,delta_hours_p90,n_events,n_pairs
P1-RRoute23,P2-RRoute34,1.7634744238888889,1.7634744238888889,1.7634744238888889,1,1
P1-RRoute23,P2-RRoute36,7.150055721388888,7.150055721388888,7.150055721388888,1,1
P1-RRoute23,P2-RRoute4,0.6796080702777778,0.6796080702777778,0.6796080702777778,1,1
P1-RRoute23,P2-RRoute5,1.3948148088888888,1.3948148088888888,1.3948148088888888,1,1
P1-RRoute23,P2-RRoute6,0.6796080702777778,0.6796080702777778,0.6796080702777778,1,1
P1-RRoute24,P1-RRoute21,19.886796708333332,19.886796708333332,19.886796708333332,1,1
P1-RRoute24,P1-RRoute24,0.0,0.0,0.0,1,1
P1-RRoute24,P1-RRoute32,1.9341025180555558,1.9341025180555558,1.9341025180555558,1,1
P1-RRoute24,P2-RRoute02,4.097045865277778,4.097045865277778,4.097045865277778,1,1
P1-RRoute24,P2-RRoute22,2.2084183677777776,2.2084183677777776,2.2084183677777776,1,1
P1-RRoute24,P2-RRoute23,0.0,0.0,0.0,1,1
P1-RRoute24,P2-RRoute26,3.8784792977777776,3.8784792977777776,3.8784792977777776,1,1
P1-RRoute24,P2-RRoute32,2.5013152566666665,2.5013152566666665,2.5013152566666665,1,1
P1-RRoute25,P1-RRoute10,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P1-RRoute11,4.785434681944444,4.785434681944444,4.785434681944444,1,1
P1-RRoute25,P1-RRoute12,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P1-RRoute13,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P1-RRoute14,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P1-RRoute16,0.0,0.0,0.0,1,1
P1-RRoute25,P1-RRoute17,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P1-RRoute18,1.7283760672222221,1.7283760672222221,1.7283760672222221,1,1
P1-RRoute25,P1-RRoute21,30.644702115277777,30.644702115277777,30.644702115277777,1,1
P1-RRoute25,P1-RRoute23,0.1755427472222222,0.1755427472222222,0.1755427472222222,1,1
P1-RRoute25,P1-RRoute24,10.757905406944445,10.757905406944445,10.757905406944445,1,1
P1-RRoute25,P1-RRoute25,0.0,0.0,0.0,1,1
P1-RRoute25,P1-RRoute26,7.325598468611111,7.325598468611111,7.325598468611111,1,1
P1-RRoute25,P1-RRoute32,12.692007925,12.692007925,12.692007925,1,1
P1-RRoute25,P1-RRoute33,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P1-RRoute34,1.939017171111111,1.939017171111111,1.939017171111111,1,1
P1-RRoute25,P1-RRoute35,1.162070555277778,1.162070555277778,1.162070555277778,1,1
P1-RRoute25,P1-RRoute36,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P1-RRoute4,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P1-RRoute7,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P2-RRoute02,14.854951272222223,14.854951272222223,14.854951272222223,1,1
P1-RRoute25,P2-RRoute10,9.74319068027778,9.74319068027778,9.74319068027778,1,1
P1-RRoute25,P2-RRoute11,1.162070555277778,1.162070555277778,1.162070555277778,1,1
P1-RRoute25,P2-RRoute13,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P2-RRoute14,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P2-RRoute15,6.384374171111111,6.384374171111111,6.384374171111111,1,1
P1-RRoute25,P2-RRoute16,6.384374171111111,6.384374171111111,6.384374171111111,1,1
P1-RRoute25,P2-RRoute17,0.0,0.0,0.0,1,1
P1-RRoute25,P2-RRoute18,0.0,0.0,0.0,1,1
P1-RRoute25,P2-RRoute19,4.785434681944444,4.785434681944444,4.785434681944444,1,1
P1-RRoute25,P2-RRoute20,1.0360176002777777,1.0360176002777777,1.0360176002777777,1,1
P1-RRoute25,P2-RRoute21,0.0,0.0,0.0,1,1
P1-RRoute25,P2-RRoute22,12.966323774722223,12.966323774722223,12.966323774722223,1,1
P1-RRoute25,P2-RRoute23,10.757905406944445,10.757905406944445,10.757905406944445,1,1
P1-RRoute25,P2-RRoute24,0.1755427472222222,0.1755427472222222,0.1755427472222222,1,1
P1-RRoute25,P2-RRoute25,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P2-RRoute26,14.636384704722223,14.636384704722223,14.636384704722223,1,1
P1-RRoute25,P2-RRoute27,1.0360176002777777,1.0360176002777777,1.0360176002777777,1,1
P1-RRoute25,P2-RRoute30,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P2-RRoute31,0.5473477099999999,0.5473477099999999,0.5473477099999999,1,1
P1-RRoute25,P2-RRoute32,13.25922066361111,13.25922066361111,13.25922066361111,1,1
P1-RRoute25,P2-RRoute33,1.162070555277778,1.162070555277778,1.162070555277778,1,1
P1-RRoute25,P2-RRoute34,1.939017171111111,1.939017171111111,1.939017171111111,1,1
P1-RRoute25,P2-RRoute35,0.0,0.0,0.0,1,1
P1-RRoute25,P2-RRoute36,7.325598468611111,7.325598468611111,7.325598468611111,1,1
P1-RRoute25,P2-RRoute4,0.8551508175,0.8551508175,0.8551508175,1,1
P1-RRoute25,P2-RRoute5,1.5703575561111112,1.5703575561111112,1.5703575561111112,1,1
P1-RRoute25,P2-RRoute6,0.8551508175,0.8551508175,0.8551508175,1,1
P1-RRoute25,P2-RRoute7,0.0,0.0,0.0,1,1
P1-RRoute25,P2-RRoute9,0.0,0.0,0.0,1,1
P1-RRoute26,P1-RRoute21,23.319103646666665,23.319103646666665,23.319103646666665,1,1
P1-RRoute26,P1-RRoute24,3.4323069383333333,3.4323069383333333,3.4323069383333333,1,1
P1-RRoute26,P1-RRoute26,0.0,0.0,0.0,1,1
P1-RRoute26,P1-RRoute32,5.366409456388889,5.366409456388889,5.366409456388889,1,1
P1-RRoute26,P2-RRoute02,7.529352803611111,7.529352803611111,7.529352803611111,1,1
P1-RRoute26,P2-RRoute10,2.417592211666667,2.417592211666667,2.417592211666667,1,1
P1-RRoute26,P2-RRoute22,5.6407253061111104,5.6407253061111104,5.6407253061111104,1,1
P1-RRoute26,P2-RRoute23,3.4323069383333333,3.4323069383333333,3.4323069383333333,1,1
P1-RRoute26,P2-RRoute26,7.310786236111111,7.310786236111111,7.310786236111111,1,1
P1-RRoute26,P2-RRoute32,5.933622195,5.933622195,5.933622195,1,1
P1-RRoute26,P2-RRoute36,0.0,0.0,0.0,1,1
P1-RRoute3,P1-RRoute01,0.0,0.0,0.0,1,1
P1-RRoute3,P1-RRoute02,0.0,0.0,0.0,1,1
P1-RRoute3,P1-RRoute10,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P1-RRoute11,5.086861886388888,5.086861886388888,5.086861886388888,1,1
P1-RRoute3,P1-RRoute12,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P1-RRoute13,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P1-RRoute14,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P1-RRoute16,0.3014272044444445,0.3014272044444445,0.3014272044444445,1,1
P1-RRoute3,P1-RRoute17,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P1-RRoute18,2.0298032716666667,2.0298032716666667,2.0298032716666667,1,1
P1-RRoute3,P1-RRoute19,0.0,0.0,0.0,1,1
P1-RRoute3,P1-RRoute20,0.0,0.0,0.0,1,1
P1-RRoute3,P1-RRoute21,30.946129319722225,30.946129319722225,30.946129319722225,1,1
P1-RRoute3,P1-RRoute22,0.0,0.0,0.0,1,1
P1-RRoute3,P1-RRoute23,0.47696995166666667,0.47696995166666667,0.47696995166666667,1,1
P1-RRoute3,P1-RRoute24,11.05933261138889,11.05933261138889,11.05933261138889,1,1
P1-RRoute3,P1-RRoute25,0.3014272044444445,0.3014272044444445,0.3014272044444445,1,1
P1-RRoute3,P1-RRoute26,7.627025673055555,7.627025673055555,7.627025673055555,1,1
P1-RRoute3,P1-RRoute3,0.0,0.0,0.0,1,1
P1-RRoute3,P1-RRoute32,12.993435129444444,12.993435129444444,12.993435129444444,1,1
P1-RRoute3,P1-RRoute33,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P1-RRoute34,2.2404443755555556,2.2404443755555556,2.2404443755555556,1,1
P1-RRoute3,P1-RRoute35,1.4634977597222223,1.4634977597222223,1.4634977597222223,1,1
P1-RRoute3,P1-RRoute36,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P1-RRoute4,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P1-RRoute5,0.0,0.0,0.0,1,1
P1-RRoute3,P1-RRoute6,0.0,0.0,0.0,1,1
P1-RRoute3,P1-RRoute7,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P1-RRoute8,0.0,0.0,0.0,1,1
P1-RRoute3,P1-RRoute9,0.0,0.0,0.0,1,1
P1-RRoute3,P2-RRoute02,15.156378476666667,15.156378476666667,15.156378476666667,1,1
P1-RRoute3,P2-RRoute10,10.044617884722223,10.044617884722223,10.044617884722223,1,1
P1-RRoute3,P2-RRoute11,1.4634977597222223,1.4634977597222223,1.4634977597222223,1,1
P1-RRoute3,P2-RRoute13,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P2-RRoute14,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P2-RRoute15,6.685801375555556,6.685801375555556,6.685801375555556,1,1
P1-RRoute3,P2-RRoute16,6.685801375555556,6.685801375555556,6.685801375555556,1,1
P1-RRoute3,P2-RRoute17,0.3014272044444445,0.3014272044444445,0.3014272044444445,1,1
P1-RRoute3,P2-RRoute18,0.3014272044444445,0.3014272044444445,0.3014272044444445,1,1
P1-RRoute3,P2-RRoute19,5.086861886388888,5.086861886388888,5.086861886388888,1,1
P1-RRoute3,P2-RRoute20,1.3374448047222223,1.3374448047222223,1.3374448047222223,1,1
P1-RRoute3,P2-RRoute21,0.3014272044444445,0.3014272044444445,0.3014272044444445,1,1
P1-RRoute3,P2-RRoute22,13.267750979166667,13.267750979166667,13.267750979166667,1,1
P1-RRoute3,P2-RRoute23,11.05933261138889,11.05933261138889,11.05933261138889,1,1
P1-RRoute3,P2-RRoute24,0.47696995166666667,0.47696995166666667,0.47696995166666667,1,1
P1-RRoute3,P2-RRoute25,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P2-RRoute26,14.937811909166667,14.937811909166667,14.937811909166667,1,1
P1-RRoute3,P2-RRoute27,1.3374448047222223,1.3374448047222223,1.3374448047222223,1,1
P1-RRoute3,P2-RRoute29,0.0,0.0,0.0,1,1
P1-RRoute3,P2-RRoute30,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P2-RRoute31,0.8487749144444444,0.8487749144444444,0.8487749144444444,1,1
P1-RRoute3,P2-RRoute32,13.560647868055556,13.560647868055556,13.560647868055556,1,1
P1-RRoute3,P2-RRoute33,1.4634977597222223,1.4634977597222223,1.4634977597222223,1,1
P1-RRoute3,P2-RRoute34,2.2404443755555556,2.2404443755555556,2.2404443755555556,1,1
P1-RRoute3,P2-RRoute35,0.3014272044444445,0.3014272044444445,0.3014272044444445,1,1
P1-RRoute3,P2-RRoute36,7.627025673055555,7.627025673055555,7.627025673055555,1,1
P1-RRoute3,P2-RRoute4,1.1565780219444444,1.1565780219444444,1.1565780219444444,1,1
P1-RRoute3,P2-RRoute5,1.8717847605555555,1.8717847605555555,1.8717847605555555,1,1
P1-RRoute3,P2-RRoute6,1.1565780219444444,1.1565780219444444,1.1565780219444444,1,1
P1-RRoute3,P2-RRoute7,0.3014272044444445,0.3014272044444445,0.3014272044444445,1,1
P1-RRoute3,P2-RRoute8,0.0,0.0,0.0,1,1
P1-RRoute3,P2-RRoute9,0.3014272044444445,0.3014272044444445,0.3014272044444445,1,1
P1-RRoute31,P1-RRoute01,0.7452303011111111,0.7452303011111111,0.7452303011111111,1,1
P1-RRoute31,P1-RRoute02,0.7452303011111111,0.7452303011111111,0.7452303011111111,1,1
P1-RRoute31,P1-RRoute1,0.1349190177777778,0.1349190177777778,0.1349190177777778,1,1
P1-RRoute31,P1-RRoute10,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P1-RRoute11,5.8320921875,5.8320921875,5.8320921875,1,1
P1-RRoute31,P1-RRoute12,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P1-RRoute13,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P1-RRoute14,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P1-RRoute16,1.0466575055555556,1.0466575055555556,1.0466575055555556,1,1
P1-RRoute31,P1-RRoute17,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P1-RRoute18,2.7750335727777777,2.7750335727777777,2.7750335727777777,1,1
P1-RRoute31,P1-RRoute19,0.7452303011111111,0.7452303011111111,0.7452303011111111,1,1
P1-RRoute31,P1-RRoute20,0.7452303011111111,0.7452303011111111,0.7452303011111111,1,1
P1-RRoute31,P1-RRoute21,31.691359620833335,31.691359620833335,31.691359620833335,1,1
P1-RRoute31,P1-RRoute22,0.7452303011111111,0.7452303011111111,0.7452303011111111,1,1
P1-RRoute31,P1-RRoute23,1.2222002527777778,1.2222002527777778,1.2222002527777778,1,1
P1-RRoute31,P1-RRoute24,11.804562912500002,11.804562912500002,11.804562912500002,1,1
P1-RRoute31,P1-RRoute25,1.0466575055555556,1.0466575055555556,1.0466575055555556,1,1
P1-RRoute31,P1-RRoute26,8.372255974166666,8.372255974166666,8.372255974166666,1,1
P1-RRoute31,P1-RRoute3,0.7452303011111111,0.7452303011111111,0.7452303011111111,1,1
P1-RRoute31,P1-RRoute31,0.0,0.0,0.0,1,1
P1-RRoute31,P1-RRoute32,13.738665430555555,13.738665430555555,13.738665430555555,1,1
P1-RRoute31,P1-RRoute33,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P1-RRoute34,2.9856746766666666,2.9856746766666666,2.9856746766666666,1,1
P1-RRoute31,P1-RRoute35,2.2087280608333333,2.2087280608333333,2.2087280608333333,1,1
P1-RRoute31,P1-RRoute36,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P1-RRoute4,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P1-RRoute5,0.7452303011111111,0.7452303011111111,0.7452303011111111,1,1
P1-RRoute31,P1-RRoute6,0.7452303011111111,0.7452303011111111,0.7452303011111111,1,1
P1-RRoute31,P1-RRoute7,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P1-RRoute8,0.7452303011111111,0.7452303011111111,0.7452303011111111,1,1
P1-RRoute31,P1-RRoute9,0.7452303011111111,0.7452303011111111,0.7452303011111111,1,1
P1-RRoute31,P2-RRoute02,15.901608777777778,15.901608777777778,15.901608777777778,1,1
P1-RRoute31,P2-RRoute10,10.789848185833334,10.789848185833334,10.789848185833334,1,1
P1-RRoute31,P2-RRoute11,2.2087280608333333,2.2087280608333333,2.2087280608333333,1,1
P1-RRoute31,P2-RRoute13,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P2-RRoute14,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P2-RRoute15,7.431031676666667,7.431031676666667,7.431031676666667,1,1
P1-RRoute31,P2-RRoute16,7.431031676666667,7.431031676666667,7.431031676666667,1,1
P1-RRoute31,P2-RRoute17,1.0466575055555556,1.0466575055555556,1.0466575055555556,1,1
P1-RRoute31,P2-RRoute18,1.0466575055555556,1.0466575055555556,1.0466575055555556,1,1
P1-RRoute31,P2-RRoute19,5.8320921875,5.8320921875,5.8320921875,1,1
P1-RRoute31,P2-RRoute20,2.0826751058333333,2.0826751058333333,2.0826751058333333,1,1
P1-RRoute31,P2-RRoute21,1.0466575055555556,1.0466575055555556,1.0466575055555556,1,1
P1-RRoute31,P2-RRoute22,14.012981280277778,14.012981280277778,14.012981280277778,1,1
P1-RRoute31,P2-RRoute23,11.804562912500002,11.804562912500002,11.804562912500002,1,1
P1-RRoute31,P2-RRoute24,1.2222002527777778,1.2222002527777778,1.2222002527777778,1,1
P1-RRoute31,P2-RRoute25,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P2-RRoute26,15.683042210277778,15.683042210277778,15.683042210277778,1,1
P1-RRoute31,P2-RRoute27,2.0826751058333333,2.0826751058333333,2.0826751058333333,1,1
P1-RRoute31,P2-RRoute28,0.0,0.0,0.0,1,1
P1-RRoute31,P2-RRoute29,0.7452303011111111,0.7452303011111111,0.7452303011111111,1,1
P1-RRoute31,P2-RRoute30,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P2-RRoute31,1.5940052155555557,1.5940052155555557,1.5940052155555557,1,1
P1-RRoute31,P2-RRoute32,14.305878169166666,14.305878169166666,14.305878169166666,1,1
P1-RRoute31,P2-RRoute33,2.2087280608333333,2.2087280608333333,2.2087280608333333,1,1
P1-RRoute31,P2-RRoute34,2.9856746766666666,2.9856746766666666,2.9856746766666666,1,1
P1-RRoute31,P2-RRoute35,1.0466575055555556,1.0466575055555556,1.0466575055555556,1,1
P1-RRoute31,P2-RRoute36,8.372255974166666,8.372255974166666,8.372255974166666,1,1
P1-RRoute31,P2-RRoute4,1.9018083230555556,1.9018083230555556,1.9018083230555556,1,1
P1-RRoute31,P2-RRoute5,2.6170150616666668,2.6170150616666668,2.6170150616666668,1,1
P1-RRoute31,P2-RRoute6,1.9018083230555556,1.9018083230555556,1.9018083230555556,1,1
P1-RRoute31,P2-RRoute7,1.0466575055555556,1.0466575055555556,1.0466575055555556,1,1
P1-RRoute31,P2-RRoute8,0.7452303011111111,0.7452303011111111,0.7452303011111111,1,1
P1-RRoute31,P2-RRoute9,1.0466575055555556,1.0466575055555556,1.0466575055555556,1,1
P1-RRoute32,P1-RRoute21,17.95269419027778,17.95269419027778,17.95269419027778,1,1
P1-RRoute32,P1-RRoute32,0.0,0.0,0.0,1,1
P1-RRoute32,P2-RRoute02,2.1629433472222224,2.1629433472222224,2.1629433472222224,1,1
P1-RRoute32,P2-RRoute22,0.2743158497222222,0.2743158497222222,0.2743158497222222,1,1
P1-RRoute32,P2-RRoute26,1.9443767797222222,1.9443767797222222,1.9443767797222222,1,1
P1-RRoute32,P2-RRoute32,0.5672127386111111,0.5672127386111111,0.5672127386111111,1,1
P1-RRoute33,P1-RRoute10,0.0,0.0,0.0,1,1
P1-RRoute33,P1-RRoute11,4.238086971944444,4.238086971944444,4.238086971944444,1,1
P1-RRoute33,P1-RRoute12,0.0,0.0,0.0,1,1
P1-RRoute33,P1-RRoute13,0.0,0.0,0.0,1,1
P1-RRoute33,P1-RRoute14,0.0,0.0,0.0,1,1
P1-RRoute33,P1-RRoute17,0.0,0.0,0.0,1,1
P1-RRoute33,P1-RRoute18,1.1810283572222222,1.1810283572222222,1.1810283572222222,1,1
P1-RRoute33,P1-RRoute21,30.097354405277777,30.097354405277777,30.097354405277777,1,1
P1-RRoute33,P1-RRoute24,10.210557696944443,10.210557696944443,10.210557696944443,1,1
P1-RRoute33,P1-RRoute26,6.778250758611112,6.778250758611112,6.778250758611112,1,1
P1-RRoute33,P1-RRoute32,12.144660215,12.144660215,12.144660215,1,1
P1-RRoute33,P1-RRoute33,0.0,0.0,0.0,1,1
P1-RRoute33,P1-RRoute34,1.391669461111111,1.391669461111111,1.391669461111111,1,1
P1-RRoute33,P1-RRoute35,0.6147228452777778,0.6147228452777778,0.6147228452777778,1,1
P1-RRoute33,P1-RRoute36,0.0,0.0,0.0,1,1
P1-RRoute33,P1-RRoute4,0.0,0.0,0.0,1,1
P1-RRoute33,P1-RRoute7,0.0,0.0,0.0,1,1
P1-RRoute33,P2-RRoute02,14.307603562222221,14.307603562222221,14.307603562222221,1,1
P1-RRoute33,P2-RRoute10,9.195842970277779,9.195842970277779,9.195842970277779,1,1
P1-RRoute33,P2-RRoute11,0.6147228452777778,0.6147228452777778,0.6147228452777778,1,1
P1-RRoute33,P2-RRoute13,0.0,0.0,0.0,1,1
P1-RRoute33,P2-RRoute14,0.0,0.0,0.0,1,1
P1-RRoute33,P2-RRoute15,5.837026461111111,5.837026461111111,5.837026461111111,1,1
P1-RRoute33,P2-RRoute16,5.837026461111111,5.837026461111111,5.837026461111111,1,1
P1-RRoute33,P2-RRoute19,4.238086971944444,4.238086971944444,4.238086971944444,1,1
P1-RRoute33,P2-RRoute20,0.48866989027777774,0.48866989027777774,0.48866989027777774,1,1
P1-RRoute33,P2-RRoute22,12.418976064722223,12.418976064722223,12.418976064722223,1,1
P1-RRoute33,P2-RRoute23,10.210557696944443,10.210557696944443,10.210557696944443,1,1
P1-RRoute33,P2-RRoute25,0.0,0.0,0.0,1,1
P1-RRoute33,P2-RRoute26,14.089036994722221,14.089036994722221,14.089036994722221,1,1
P1-RRoute33,P2-RRoute27,0.48866989027777774,0.48866989027777774,0.48866989027777774,1,1
P1-RRoute33,P2-RRoute30,0.0,0.0,0.0,1,1
P1-RRoute33,P2-RRoute31,0.0,0.0,0.0,1,1
P1-RRoute33,P2-RRoute32,12.711872953611111,12.711872953611111,12.711872953611111,1,1
P1-RRoute33,P2-RRoute33,0.6147228452777778,0.6147228452777778,0.6147228452777778,1,1
P1-RRoute33,P2-RRoute34,1.391669461111111,1.391669461111111,1.391669461111111,1,1
P1-RRoute33,P2-RRoute36,6.778250758611112,6.778250758611112,6.778250758611112,1,1
P1-RRoute33,P2-RRoute4,0.3078031075,0.3078031075,0.3078031075,1,1
P1-RRoute33,P2-RRoute5,1.0230098461111112,1.0230098461111112,1.0230098461111112,1,1
P1-RRoute33,P2-RRoute6,0.3078031075,0.3078031075,0.3078031075,1,1
P1-RRoute34,P1-RRoute11,2.846417510833333,2.846417510833333,2.846417510833333,1,1
P1-RRoute34,P1-RRoute21,28.705684944166666,28.705684944166666,28.705684944166666,1,1
P1-RRoute34,P1-RRoute24,8.818888235833333,8.818888235833333,8.818888235833333,1,1
P1-RRoute34,P1-RRoute26,5.3865812975,5.3865812975,5.3865812975,1,1
P1-RRoute34,P1-RRoute32,10.752990753888888,10.752990753888888,10.752990753888888,1,1
P1-RRoute34,P1-RRoute34,0.0,0.0,0.0,1,1
P1-RRoute34,P2-RRoute02,12.91593410111111,12.91593410111111,12.91593410111111,1,1
P1-RRoute34,P2-RRoute10,7.804173509166667,7.804173509166667,7.804173509166667,1,1
P1-RRoute34,P2-RRoute15,4.4453570000000004,4.4453570000000004,4.4453570000000004,1,1
P1-RRoute34,P2-RRoute16,4.4453570000000004,4.4453570000000004,4.4453570000000004,1,1
P1-RRoute34,P2-RRoute19,2.846417510833333,2.846417510833333,2.846417510833333,1,1
P1-RRoute34,P2-RRoute22,11.02730660361111,11.02730660361111,11.02730660361111,1,1
P1-RRoute34,P2-RRoute23,8.818888235833333,8.818888235833333,8.818888235833333,1,1
P1-RRoute34,P2-RRoute26,12.69736753361111,12.69736753361111,12.69736753361111,1,1
P1-RRoute34,P2-RRoute32,11.320203492500001,11.320203492500001,11.320203492500001,1,1
P1-RRoute34,P2-RRoute34,0.0,0.0,0.0,1,1
P1-RRoute34,P2-RRoute36,5.3865812975,5.3865812975,5.3865812975,1,1
P1-RRoute35,P1-RRoute11,3.6233641266666665,3.6233641266666665,3.6233641266666665,1,1
P1-RRoute35,P1-RRoute18,0.5663055119444445,0.5663055119444445,0.5663055119444445,1,1
P1-RRoute35,P1-RRoute21,29.48263156,29.48263156,29.48263156,1,1
P1-RRoute35,P1-RRoute24,9.595834851666668,9.595834851666668,9.595834851666668,1,1
P1-RRoute35,P1-RRoute26,6.163527913333333,6.163527913333333,6.163527913333333,1,1
P1-RRoute35,P1-RRoute32,11.529937369722223,11.529937369722223,11.529937369722223,1,1
P1-RRoute35,P1-RRoute34,0.7769466158333334,0.7769466158333334,0.7769466158333334,1,1
P1-RRoute35,P1-RRoute35,0.0,0.0,0.0,1,1
P1-RRoute35,P2-RRoute02,13.692880716944446,13.692880716944446,13.692880716944446,1,1
P1-RRoute35,P2-RRoute10,8.581120125,8.581120125,8.581120125,1,1
P1-RRoute35,P2-RRoute11,0.0,0.0,0.0,1,1
P1-RRoute35,P2-RRoute15,5.222303615833333,5.222303615833333,5.222303615833333,1,1
P1-RRoute35,P2-RRoute16,5.222303615833333,5.222303615833333,5.222303615833333,1,1
P1-RRoute35,P2-RRoute19,3.6233641266666665,3.6233641266666665,3.6233641266666665,1,1
P1-RRoute35,P2-RRoute22,11.804253219444444,11.804253219444444,11.804253219444444,1,1
P1-RRoute35,P2-RRoute23,9.595834851666668,9.595834851666668,9.595834851666668,1,1
P1-RRoute35,P2-RRoute26,13.474314149444446,13.474314149444446,13.474314149444446,1,1
P1-RRoute35,P2-RRoute32,12.097150108333333,12.097150108333333,12.097150108333333,1,1
P1-RRoute35,P2-RRoute33,0.0,0.0,0.0,1,1
P1-RRoute35,P2-RRoute34,0.7769466158333334,0.7769466158333334,0.7769466158333334,1,1
P1-RRoute35,P2-RRoute36,6.163527913333333,6.163527913333333,6.163527913333333,1,1
P1-RRoute35,P2-RRoute5,0.4082870008333333,0.4082870008333333,0.4082870008333333,1,1
P1-RRoute36,P1-RRoute10,0.0,0.0,0.0,1,1
P1-RRoute36,P1-RRoute11,4.238086971944444,4.238086971944444,4.238086971944444,1,1
P1-RRoute36,P1-RRoute12,0.0,0.0,0.0,1,1
P1-RRoute36,P1-RRoute13,0.0,0.0,0.0,1,1
P1-RRoute36,P1-RRoute14,0.0,0.0,0.0,1,1
P1-RRoute36,P1-RRoute17,0.0,0.0,0.0,1,1
P1-RRoute36,P1-RRoute18,1.1810283572222222,1.1810283572222222,1.1810283572222222,1,1
P1-RRoute36,P1-RRoute21,30.097354405277777,30.097354405277777,30.097354405277777,1,1
P1-RRoute36,P1-RRoute24,10.210557696944443,10.210557696944443,10.210557696944443,1,1
P1-RRoute36,P1-RRoute26,6.778250758611112,6.778250758611112,6.778250758611112,1,1
P1-RRoute36,P1-RRoute32,12.144660215,12.144660215,12.144660215,1,1
P1-RRoute36,P1-RRoute33,0.0,0.0,0.0,1,1
P1-RRoute36,P1-RRoute34,1.391669461111111,1.391669461111111,1.391669461111111,1,1
P1-RRoute36,P1-RRoute35,0.6147228452777778,0.6147228452777778,0.6147228452777778,1,1
P1-RRoute36,P1-RRoute36,0.0,0.0,0.0,1,1
P1-RRoute36,P1-RRoute4,0.0,0.0,0.0,1,1
P1-RRoute36,P1-RRoute7,0.0,0.0,0.0,1,1
P1-RRoute36,P2-RRoute02,14.307603562222221,14.307603562222221,14.307603562222221,1,1
P1-RRoute36,P2-RRoute10,9.195842970277779,9.195842970277779,9.195842970277779,1,1
P1-RRoute36,P2-RRoute11,0.6147228452777778,0.6147228452777778,0.6147228452777778,1,1
P1-RRoute36,P2-RRoute13,0.0,0.0,0.0,1,1
P1-RRoute36,P2-RRoute14,0.0,0.0,0.0,1,1
P1-RRoute36,P2-RRoute15,5.837026461111111,5.837026461111111,5.837026461111111,1,1
P1-RRoute36,P2-RRoute16,5.837026461111111,5.837026461111111,5.837026461111111,1,1
